time,val
"[0.016544300015084445, 0.035191000031773, 0.05182350001996383, 0.06853950000368059, 0.08517900004517287, 0.1018222999991849, 0.11843249999219552, 0.13519830000586808, 0.15181539999321103, 0.1686487999977544, 0.18333269999129698, 0.20016860001487657, 0.21699400001671165, 0.23367600003257394, 0.25042739999480546, 0.26700310001615435, 0.283716700039804, 0.3003712000208907, 0.3170677000307478, 0.3338899000082165, 0.3501994000398554, 0.36665500001981854, 0.38530140003422275, 0.4019478000118397, 0.4166470000054687, 0.4333463000366464, 0.4500631000264548, 0.46699879999505356, 0.48369830002775416, 0.500364100036677, 0.5170247000060044, 0.5336507000029087, 0.5503478000173345, 0.5670158000430092, 0.5837089000269771, 0.6003781000035815, 0.6169995000236668, 0.6336882000323385, 0.6503719000029378, 0.6670201999950223, 0.6836912000435404, 0.7002747000078671, 0.7170023000217043, 0.733693599991966, 0.7503555000294, 0.7670263000181876, 0.7836812000023201, 0.802121700020507, 0.8184992999886163, 0.8351539000286721, 0.8517909999936819, 0.8685841000406072, 0.8833372000372037, 0.9000736000016332, 0.9169713000301272, 0.9336997999926098, 0.9503596000140533, 0.9669993999996223, 0.9860361000173725, 1.0003760000108741, 1.017010500014294, 1.0337495999992825, 1.0503680999972858, 1.0669939999934286, 1.0860397000215016, 1.100373600027524, 1.1170326000428759, 1.1336526999948546, 1.1503561999998055, 1.1670242000254802, 1.1838839999982156, 1.2003269999986514, 1.2170294999959879, 1.2361751000280492, 1.2503585999947973, 1.2670972000341862, 1.2860754000139423, 1.300358300039079, 1.3183679000358097, 1.3332984000444412, 1.3518277000403032, 1.368578699999489, 1.3865910000167787, 1.4019091000081971, 1.418591900030151, 1.4352304000058211, 1.4518827000283636, 1.4685962999938056, 1.485249700024724, 1.5019062000210397, 1.518591900006868, 1.535267700033728, 1.552063100039959, 1.5685760999913327, 1.5852368000196293, 1.6019197000423446, 1.6185808000154793, 1.6352607000153512, 1.6518757999874651, 1.666693100007251, 1.6834546999889426, 1.7001074000145309, 1.7170628000167198, 1.7349762000376359, 1.7515971999964677, 1.7684918000013568, 1.7853247000020929, 1.8018193999887444, 1.8185458999942057, 1.8333275000331923, 1.8519377000047825, 1.8684948000009172, 1.8850367999984883, 1.9018219000427052, 1.918481700005941, 1.9351655000355095, 1.9517758000292815, 1.9684843000140972, 1.983708799991291, 2.000337600009516, 2.017041600018274, 2.0336611000238918, 2.050363600021228, 2.0670288000255823, 2.08614840003429, 2.100389900035225, 2.1170393000356853, 2.1336510000401177, 2.1503683000337332, 2.167052100005094, 2.1836713000084274, 2.2004581000073813, 2.217049900034908, 2.236112000013236, 2.250322600011714, 2.266997800034005, 2.2836959999985993, 2.300373500038404, 2.3170540000428446, 2.33365780004533, 2.350364300014917, 2.36705240001902, 2.3836926000076346, 2.400406400032807, 2.417054100020323, 2.4337058000382967, 2.450367000012193, 2.467039900016971, 2.4837082999874838, 2.500364600040484, 2.517068199987989, 2.5362388000357896, 2.550367899995763, 2.5670357000199147, 2.583734000043478, 2.600373400026001, 2.6170440000132658, 2.6337007000111043, 2.6503719000029378, 2.6670560000347905, 2.686125500011258, 2.7003719999920577, 2.717044099990744, 2.733715000038501, 2.7503787000314333, 2.767041100014467, 2.783594000036828, 2.801829200005159, 2.818508500000462, 2.8351604000199586, 2.851803400029894, 2.8684996000374667, 2.8851582999923266, 2.901761799992528, 2.9184221000177786, 2.9351199000375345, 2.951799300033599, 2.9684996000141837, 2.985138799995184, 3.0018102999893017, 3.0185124000418, 3.0351682000327855, 3.0517939000274055, 3.0684899000334553, 3.0852413999964483, 3.1018207000452094, 3.1185189000098035, 3.1351580999908037, 3.1517744000302628, 3.168482800014317, 3.185163600021042, 3.2018199000158347, 3.218479000031948, 3.235163100005593, 3.251801800040994, 3.2684851000085473, 3.2851750000263564, 3.3017450000043027, 3.3184968000277877, 3.3351885000010952, 3.3517806000309065, 3.368496100010816, 3.3851563000353053, 3.4018138000392355, 3.4185257999924943, 3.4351725000306033, 3.4518271000124514, 3.468496799992863, 3.4851641000132076, 3.501817899988964, 3.5184967000386678, 3.535170699993614, 3.551805700000841, 3.56847330002347, 3.5886240000254475, 3.601823200006038, 3.6184714999981225, 3.6351614000159316, 3.6518140000407584, 3.6685094000422396, 3.6851554000168107, 3.701797700021416, 3.718521500006318, 3.735161299991887, 3.751793200033717, 3.768502000020817, 3.7852392999920994, 3.8016464000102133, 3.8184795000124723, 3.8351640999899246, 3.851729799993336, 3.8684728000080213, 3.8851614000159316, 3.901812800031621, 3.9185041000018828, 3.935167999996338, 3.95183979999274, 3.9685166000272147, 3.9851678000413813, 4.001656800042838, 4.01858390000416, 4.035317900008522, 4.051912900002208, 4.068617300014012, 4.085288700007368, 4.101906500000041, 4.118644000031054, 4.135296199994627, 4.151939200004563, 4.168618499999866, 4.185295900038909, 4.201945700042415, 4.218633699987549, 4.235264500021003, 4.251853700028732, 4.268639000016265, 4.28528940002434, 4.301910700043663, 4.318647800013423, 4.3353026999975555, 4.351955100020859, 4.368623099988326, 4.385292900027707, 4.401952599990182, 4.418625199992675, 4.435295200033579, 4.451938899990637, 4.468595699989237, 4.485292099998333, 4.501920000009704, 4.518608100013807, 4.535286800004542, 4.551938500022516, 4.568620300036855, 4.585298600024544, 4.601934000034817, 4.6186364000313915, 4.635294800042175, 4.652110100025311, 4.668471400043927, 4.685217900027055, 4.7018527000327595, 4.718562300025951, 4.73517310002353, 4.751813800015952, 4.768506299995352, 4.7853577000205405, 4.8018336000386626, 4.816990900028031, 4.835176100023091, 4.851682000036817, 4.868493399990257, 4.885200900025666, 4.901817000005394, 4.918476700026076, 4.9351463000057265, 4.951829500030726, 4.9684968999936245, 4.985207799996715, 5.001825799990911, 5.018546000006609, 5.035174700024072, 5.051801600027829, 5.0684895000304095, 5.085146600031294, 5.101714999997057, 5.118449800007511, 5.135168600012548, 5.151816600002348, 5.168490700016264, 5.185173100035172, 5.201817799999844, 5.2185141000081785, 5.235184299992397, 5.251811499998439, 5.268500000005588, 5.284995900001377, 5.301880699989852, 5.317079200001899, 5.33621800004039, 5.350347800005693, 5.367061400029343, 5.383714700001292, 5.400356800004374, 5.417069900024217, 5.436250600032508, 5.450394000043161, 5.4670604999992065, 5.483699900039937, 5.500337400007993, 5.517074000032153, 5.53373060002923, 5.550397499988321, 5.5670844000414945, 5.583861000020988, 5.600437699991744, 5.617054600035772, 5.633712700044271, 5.650396500015631, 5.667063600034453, 5.6837487000157125, 5.700394999992568, 5.717043699987698, 5.733744400029536, 5.750387400039472, 5.767075500043575, 5.785311800020281, 5.801964499987662, 5.818523099995218, 5.835200300032739, 5.851813999994192, 5.868505000020377, 5.885177100019064, 5.901836800039746, 5.918462000030559, 5.935043500037864, 5.951797400019132, 5.96851020003669, 5.985178200004157, 6.001845900027547, 6.018523300008383, 6.035214300034568, 6.050073600024916, 6.068552300042938, 6.085174500010908, 6.101943899993785, 6.118518600007519, 6.135202500037849, 6.151819400023669, 6.168508400034625, 6.1851973999873735, 6.201839599991217, 6.218490400002338, 6.23511900001904, 6.251806600019336]","[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
