frame,global_time,section_id,section_time,type,val
70,15.942392193006526,1,1.2004341979991295,space,-999
260,19.119267197005684,1,4.377309399998921,space,-999
1,19.166157561005093,2,0.016088654003397096,frame,100
1,23.851958733001084,3,0.01642597599857254,frame,100
55,24.75259793100122,3,0.9170650040032342,frame,100
109,25.653245612003957,3,1.817713091004407,frame,100
163,26.553422075005074,3,2.717889275001653,frame,100
217,27.453397861005215,3,3.617865113003063,frame,100
271,28.354262996006582,3,4.518730133000645,frame,100
325,29.25436757000716,3,5.418834657000843,frame,100
379,30.155083990001003,3,6.3195514640028705,frame,100
433,31.055307303002337,3,7.219774331999361,frame,100
487,31.95513404400117,3,8.119601186001091,frame,100
541,32.85627672100236,3,9.020744034001837,frame,100
595,33.7569508440065,3,9.92141805600113,frame,100
1,34.65678722500161,4,0.01606937000178732,frame,110
19,34.957439225006965,4,0.3167212800035486,frame,3
37,35.257618848001584,4,0.6169010209996486,frame,6
55,35.55716293100704,4,0.9164450390017009,frame,112
73,35.857472213006986,4,1.2167543579998892,frame,7
91,36.15785442600463,4,1.5171368590017664,frame,9
109,36.457990988004894,4,1.8172734340041643,frame,111
127,36.758404933003476,4,2.1176873139993404,frame,1
145,37.05797263400018,4,2.4172549420036376,frame,8
163,37.35816361900652,4,2.7174458200024674,frame,112
181,37.65805627600639,4,3.0173387419999926,frame,7
199,37.95886854700075,4,3.3181506500040996,frame,9
217,38.258920799002226,4,3.6182033450022573,frame,110
235,38.55891558500298,4,3.918197830003919,frame,3
253,38.85869941200508,4,4.217981626999972,frame,6
271,39.15917968500435,4,4.51846187600313,frame,111
289,39.45920526500413,4,4.818487403004838,frame,1
307,39.75966683500155,4,5.118948963005096,frame,8
325,40.0589682380014,4,5.418250562004687,frame,110
343,40.36022899400268,4,5.719511736999266,frame,3
361,40.65993277600501,4,6.019215429005271,frame,6
379,40.95984812100505,4,6.3191304720021435,frame,112
397,41.260266973004036,4,6.619549152004765,frame,7
415,41.56028710100509,4,6.91956950200256,frame,9
433,41.860891806005384,4,7.22017409199907,frame,110
451,42.16048088700336,4,7.519763096999668,frame,3
469,42.46046015100001,4,7.8197426320039085,frame,6
487,42.76102763900417,4,8.120310347003397,frame,112
505,43.06121214500308,4,8.420494415004214,frame,7
523,43.36152865700569,4,8.72081122000236,frame,9
541,43.66129299200111,4,9.020575428003212,frame,110
559,43.96130611300032,4,9.320588567999948,frame,3
577,44.26162644800206,4,9.620908686003531,frame,6
595,44.561777268005244,4,9.921059409003647,frame,111
613,44.86214894300065,4,10.221431368001504,frame,1
631,45.161534788006975,4,10.520816984004341,frame,8
649,45.461945838003885,4,10.821227931002795,frame,110
667,45.76226837100694,4,11.121550661999208,frame,3
685,46.06244873900141,4,11.421731209004065,frame,6
703,46.362783909004065,4,11.722066384005302,frame,105
721,46.6623591670068,4,12.021641550003551,frame,4
739,46.96340381600021,4,12.322686127001361,frame,2
757,47.26295332000154,4,12.622235538001405,frame,112
775,47.56326604200149,4,12.922548423004628,frame,7
793,47.86355833700509,4,13.22284083699924,frame,9
811,48.16271328300354,4,13.521995547998813,frame,111
829,48.464056918004644,4,13.823339394999493,frame,1
847,48.763521032000426,4,14.122803240999929,frame,8
865,49.06397691300663,4,14.423259178998705,frame,110
883,49.36416964300588,4,14.723451960999228,frame,3
901,49.66408554300142,4,15.02336785600346,frame,6
919,49.96475353400456,4,15.324036039004568,frame,105
937,50.26411190800718,4,15.623394360998645,frame,4
955,50.56446968600358,4,15.92375174400513,frame,2
973,50.86481664900202,4,16.22409887699905,frame,110
991,51.164909681006975,4,16.524191737000365,frame,3
1009,51.46529657600331,4,16.8245790400033,frame,6
1027,51.76469757500308,4,17.123979962001613,frame,105
1045,52.06508367500646,4,17.424365898004908,frame,4
1063,52.36545940900396,4,17.724741875004838,frame,2
1081,52.66502061200299,4,18.02430271600315,frame,111
1099,52.96601878000365,4,18.325301087999833,frame,1
1117,53.2652786470062,4,18.62456078499963,frame,8
1135,53.56570084800478,4,18.924983163000434,frame,110
1153,53.86608350400638,4,19.225366219005082,frame,3
1171,54.166423571005,4,19.525705676001962,frame,6
1189,54.46612540700153,4,19.825407624004583,frame,111
1207,54.76588989900483,4,20.125172091000422,frame,1
1225,55.06715107100172,4,20.42643323100492,frame,8
1243,55.36670666700229,4,20.725989194004796,frame,110
1261,55.66703100900486,4,21.026313325004594,frame,3
1279,55.96727095400274,4,21.326553299004445,frame,6
1297,56.267440492003516,4,21.626723280001897,frame,105
1315,56.567857392001315,4,21.927139798004646,frame,4
1333,56.867320447003294,4,22.226602818001993,frame,2
1351,57.16738466600509,4,22.526666997000575,frame,111
1369,57.46748095200019,4,22.826762989003328,frame,1
1387,57.76814693699998,4,23.12742924500344,frame,8
1405,58.06852282800537,4,23.42780514900369,frame,112
1423,58.36785091100319,4,23.727133325999603,frame,7
1441,58.66811541800416,4,24.027397493002354,frame,9
1459,58.968638816004386,4,24.327921146003064,frame,110
1477,59.26884571300616,4,24.628127759002382,frame,3
1495,59.569025904005684,4,24.928308287002437,frame,6
1513,59.86844588400709,4,25.227728114005004,frame,111
1531,60.169097159006924,4,25.528379246999975,frame,1
1549,60.4692713060067,4,25.82855350000318,frame,8
1567,60.76950694000698,4,26.128789242000494,frame,105
1585,61.069756439006596,4,26.429038660004153,frame,4
1603,61.3690555600042,4,26.728337747001206,frame,2
1621,61.67043191200355,4,27.02971413799969,frame,112
1639,61.96984950800106,4,27.329131851001875,frame,7
1657,62.26993971000047,4,27.62922189800156,frame,9
