frame,time,val
3359,41.91867290000664,112
3377,42.229996800015215,7
3395,42.52890689999913,9
3413,42.84543409998878,110
3431,43.16682859999128,3
3449,43.4957216999901,6
3467,43.816738599998644,111
3485,44.12966159998905,1
3503,44.42973180001718,8
3521,44.74651990001439,110
3539,45.05245479999576,3
3557,45.36255670001265,6
3575,45.67864900000859,105
3593,45.995474399998784,4
3611,46.31637730001239,2
3629,46.616006399999605,110
3647,46.916397799999686,3
3665,47.21641439999803,6
3683,47.53268370000296,112
3701,47.83286580001004,7
3719,48.150010600016685,9
3737,48.46240799999214,110
3755,48.762217800016515,3
3773,49.09531170001719,6
3791,49.39613139998983,105
3809,49.71224870000151,4
3827,50.01265260000946,2
3845,50.31338430001051,110
3863,50.6287461000029,3
3881,50.92997810000088,6
3899,51.249318499991205,105
3917,51.54965960001573,4
3935,51.863108299992746,2
3953,52.17819820001023,110
3971,52.47873000000254,3
3989,52.77977690001717,6
4007,53.08038560001296,112
4025,53.379708699998446,7
4043,53.679775299999164,9
4061,53.97974060001434,105
4079,54.278736800013576,4
4097,54.57976090000011,2
4115,54.912862700002734,111
4133,55.212854600016726,1
4151,55.53003870000248,8
4169,55.84653629999957,112
4187,56.14601640001638,7
4205,56.446498000004794,9
4223,56.74571799999103,110
4241,57.065992999996524,3
4259,57.36726070000441,6
4277,57.69564769999124,105
4295,58.01602420001291,4
4313,58.31610270001693,2
4331,58.6160610000079,112
4349,58.91644349999842,7
4367,59.23010330001125,9
4385,59.530030399997486,111
4403,59.862266800017096,1
4421,60.163217799999984,8
4439,60.46320090000518,112
4457,60.76237240000046,7
4475,61.08297029999085,9
4493,61.383256700006314,111
4511,61.683210000017425,1
4529,61.982759400008945,8
4547,62.28350359998876,110
4565,62.599514700006694,3
4583,62.8998103000049,6
4601,63.20039579999866,105
4619,63.499864899989916,4
4637,63.81566640001256,2
4655,64.11624460000894,111
4673,64.41665160001139,1
4691,64.71658800001023,8
4709,65.01664089999394,105
4727,65.31690110001364,4
4745,65.62983960000565,2
4763,65.92980360001093,111
4781,66.2286957000033,1
4799,66.52884020001511,8
4817,66.84941670001717,110
4835,67.15151180000976,3
4853,67.46276950000902,6
4871,67.76258629999938,111
4889,68.06347490000189,1
4907,68.36341180000454,8
4925,68.69970269998885,110
4943,69.01315720001003,3
4961,69.3131274000043,6
4979,69.63282890000846,112
4997,69.94982189999428,7
5015,70.24987450000481,9
5033,70.5498457000067,105
5051,70.86243010000908,4
5069,71.16321420000168,2
5087,71.46277589999954,110
5105,71.7830096000107,3
5123,72.09585830001743,6
5141,72.41289510001661,112
5159,72.71209320001071,7
5177,73.03296469998895,9
5195,73.3329148000048,105
5213,73.63322479999624,4
5231,73.93301090001478,2
5249,74.26739769999404,112
5267,74.59949749999214,7
5285,74.93485859999782,9
5303,75.29956800001673,110
5321,75.64941340000951,3
5339,75.9870373000158,6
5357,76.31405980000272,112
5375,76.66629470000044,7
5393,77.0300714999903,9
5411,77.36374369999976,111
5429,77.71715280000353,1
5447,78.06632519999403,8
5465,78.40077989999554,110
5483,78.73346240000683,3
5501,79.09669020000729,6
5519,79.42009530001087,112
5537,79.78454759999295,7
5555,80.1467563000042,9
5573,80.49662170000374,110
5591,80.83401019999292,3
5609,81.15043060001335,6
5627,81.44996030000038,105
5645,81.74958520001383,4
5663,82.0627846000134,2
5681,82.36340279999422,110
5699,82.66255770000862,3
5717,82.96392559999367,6
5735,83.26261050000903,112
5753,83.56224070000462,7
5771,83.86273960000835,9
5789,84.16306940000504,110
5807,84.46379650000017,3
5825,84.76355969998986,6
5843,85.08335719999741,112
5861,85.39579030001187,7
5879,85.69591519999085,9
5897,85.99662240000907,111
5915,86.31307940001716,1
5933,86.61229980000644,8
5951,86.91304559999844,105
5969,87.21250880000298,4
5987,87.51217679999536,2
6005,87.813367499999,112
6023,88.12876789999427,7
6041,88.42879189999076,9
6059,88.72996530000819,111
6077,89.0299340999918,1
6095,89.32899619999807,8
6113,89.62996120000025,105
6131,89.9299527000112,4
6149,90.22908630000893,2
6167,90.5299987999897,110
6185,90.83057990000816,3
6203,91.14998370001558,6
6221,91.45002220000606,112
6239,91.76238319999538,7
6257,92.08299880000413,9
6275,92.38333080001757,105
6293,92.69564849999733,4
6311,92.99557520000963,2
6329,93.29643200000282,110
6347,93.61629249999532,3
6365,93.9289002000005,6
6383,94.22999300001538,111
6401,94.53000570001313,1
6419,94.83000390001689,8
6437,95.1299999000039,110
6455,95.42887000000337,3
6473,95.74975799999083,6
6491,96.05031620000955,111
6509,96.36286459999974,1
6527,96.66256260001683,8
6545,96.97884570001042,112
6563,97.27996770001482,7
6581,97.58005270001013,9
6599,97.90049460000591,110
6617,98.19992650000495,3
6635,98.5004620999971,6
6653,98.79989240001305,105
6671,99.09966040001018,4
6689,99.39981950001675,2
6707,99.70030550000956,112
6725,100.0163012999983,7
6743,100.31694140000036,9
6761,100.61671540001407,105
6779,100.91673789999913,4
6797,101.23023109999485,2
6815,101.55010660001426,112
6833,101.8500430000131,7
6851,102.15005289998953,9
6869,102.45009669999126,105
6887,102.74971659999574,4
6905,103.06334520000382,2
6923,103.36345140001504,111
6941,103.66384940000717,1
6959,103.96362570000929,8
6977,104.26341549999779,110
6995,104.56400109999231,3
7013,104.8629065999994,6
7031,105.16289800000959,105
7049,105.46268860000418,4
7067,105.76356479999959,2
7085,106.0878636999987,111
7103,106.39678850001656,1
7121,106.69682089998969,8
7139,106.9967772999953,105
7157,107.29606140000396,4
7175,107.5967696000007,2
7193,107.89626889998908,111
7211,108.19605950001278,1
7229,108.49598680000054,8
7247,108.7967176999955,110
7265,109.11675809998997,3
7283,109.4168164000148,6
7301,109.71673829999054,111
7319,110.03302219999023,1
7337,110.33351520000724,8
7355,110.63308430000325,112
7373,110.94593350001378,7
7391,111.24695440000505,9
7409,111.54676460000337,111
7427,111.84596669999883,1
7445,112.18343840001035,8
7463,112.48372759998892,105
7481,112.78310100000817,4
7499,113.08347549999598,2
7517,113.38350490000448,111
7535,113.6958433999971,1
7553,113.99602819999564,8
7571,114.31695410000975,105
7589,114.61653699999442,4
7607,114.92876380000962,2
7625,115.2304112999991,111
7643,115.52951530000428,1
7661,115.82948059999035,8
7679,116.13029699999606,110
7697,116.45050649999757,3
7715,116.75074129999848,6
7733,117.05024650000269,112
7751,117.35052179999184,7
7769,117.66284750000341,9
7787,117.97920329999761,110
7805,118.27886290001334,3
7823,118.57942260001437,6
7841,118.88033010001527,111
7859,119.18034720001742,1
7877,119.48041089999606,8
7895,119.78033700000378,110
7913,120.08038400000078,3
7931,120.38039259999641,6
7949,120.68086369999219,112
7967,121.01255020001554,7
7985,121.31346330000088,9
8003,121.61368549999315,110
8021,121.91392700001597,3
8039,122.213751400006,6
8057,122.51382469999953,112
8075,122.81352100000367,7
8093,123.1134660000098,9
8111,123.41349450001144,105
8129,123.71316549999756,4
8147,124.03034840000328,2
8165,124.33042449998902,110
8183,124.63037649999023,3
8201,124.93036729999585,6
8219,125.22947930000373,105
8237,125.53038390001166,4
8255,125.83044019999215,2
8273,126.12976569999591,111
8291,126.43038249999518,1
8309,126.73036980000325,8
8327,127.04596240000683,112
8345,127.34618940000655,7
8363,127.64691790001234,9
8381,127.94616729998961,111
8399,128.24620359999244,1
8417,128.54687340001692,8
8435,128.84692539999378,110
8453,129.1461510999943,3
8471,129.44686930000898,6
8489,129.74685419999878,111
8507,130.06259479999426,1
8525,130.36283379999804,8
8543,130.66357679999783,110
8561,130.96405139999115,3
8579,131.26395100000082,6
8597,131.5630891000037,112
8615,131.8635757000011,7
8633,132.1635810000007,9
8651,132.46359520000988,111
8669,132.76351700001396,1
8687,133.10028579999926,8
8705,133.4003595999966,112
8723,133.70019730000058,7
8741,134.0003158999898,9
8759,134.3007109000173,105
8777,134.60042420000536,4
8795,134.90031840000302,2
8813,135.20076189999236,111
8831,135.50080090001575,1
8849,135.8003061999916,8
8867,136.11668649999774,110
8885,136.41702680001617,3
8903,136.7166766000155,6
8921,137.03046470001573,111
8939,137.3295177000109,1
8957,137.64780100001371,8
8975,137.96666120001464,110
8993,138.26696609999635,3
9011,138.5665125999949,6
9029,138.86698950000573,112
9047,139.1830392999982,7
9065,139.4831885000167,9
9083,139.78380989999278,110
9101,140.0969705999887,3
9119,140.39732260000892,6
9137,140.69697809999343,105
9155,140.99695729999803,4
9173,141.29608239998925,2
9191,141.5970212999964,111
9209,141.897043200006,1
9227,142.21368549999897,8
9245,142.51405820000218,112
9263,142.81361889999243,7
9281,143.1129467000137,9
9299,143.4125750999956,111
9317,143.71305200000643,1
9335,144.01292639999883,8
9353,144.31292729999404,105
9371,144.6128194000048,4
9389,144.91488669998944,2
9407,145.2503018999996,110
9425,145.55093420000048,3
9443,145.8499790999922,6
9461,146.1500672000111,112
9479,146.4500013999932,7
9497,146.75081900000805,9
9515,147.05033669999102,105
9533,147.35009819999686,4
9551,147.6501099000161,2
9569,147.95034670000314,111
9587,148.26364409999223,1
9605,148.56363950000377,8
9623,148.86459499999182,105
9641,149.16398240000126,4
9659,149.46388240001397,2
9677,149.76367230000324,110
9695,150.0636616999982,3
9713,150.36364170000888,6
9731,150.66367740000715,105
9749,150.96367440000176,4
9767,151.27960330000496,2
9785,151.5804931000166,110
9803,151.87956430000486,3
9821,152.1797014999902,6
9839,152.50049070001114,111
9857,152.80036809999729,1
9875,153.1003953999898,8
9893,153.40077040001052,105
9911,153.700367500016,4
9929,154.01564269998926,2
9947,154.316559400002,112
9965,154.6167601000052,7
9983,154.91713680000976,9
10001,155.21700710000005,110
10019,155.53038440001546,3
10037,155.82946410001023,6
10055,156.12946679999004,105
10073,156.4295444000163,4
10091,156.73041630000807,2
10109,157.04939770000055,110
10127,157.36307490000036,3
10145,157.6640100000077,6
10163,157.9638844000001,105
10181,158.26307089999318,4
10199,158.56303690001369,2
10217,158.86317170000984,112
10235,159.16303749999497,7
10253,159.46364729999914,9
10271,159.783783699997,111
10289,160.09997919999296,1
10307,160.40040859999135,8
10325,160.7130213000055,105
10343,161.02966770000057,4
10361,161.33041379999486,2
10379,161.62934780001524,110
10397,161.9303940999962,3
10415,162.22948370000813,6
10433,162.5304112000158,105
10451,162.83041260001482,4
10469,163.15003829999478,2
10487,163.45022709999466,110
10505,163.7506035999977,3
10523,164.05007060000207,6
10541,164.35018020001007,112
10559,164.65018060000148,7
10577,164.95015290001174,9
10595,165.25062979999348,111
10613,165.55045169999357,1
10631,165.8504324000096,8
10649,166.1666528999922,112
10667,166.46727640001336,7
10685,166.76688519999152,9
10703,167.0672608000168,105
10721,167.3668314999959,4
10739,167.6669097999984,2
10757,167.96727590000955,112
10775,168.26697120000608,7
10793,168.567212199996,9
10811,168.867224000016,105
10829,169.18060799999512,4
10847,169.4806237000157,2
10865,169.78064849998918,111
10883,170.08068189999904,1
10901,170.38638250000076,8
10919,170.70024890001514,105
10937,171.00011809999705,4
10955,171.30063360001077,2
10973,171.60095359999104,110
10991,171.91408340001362,3
11009,172.23345020000124,6
11027,172.53387069999008,105
11045,172.83348249999108,4
11063,173.13359690000652,2
11081,173.43380890000844,110
11099,173.73374180000974,3
11117,174.03355019999435,6
11135,174.33382850000635,111
11153,174.63384520000545,1
11171,174.9334824999969,8
11189,175.25074290001066,105
11207,175.5504624999885,4
11225,175.85015949999797,2
11243,176.1507135000138,111
11261,176.45067109999945,1
11279,176.75065709999762,8
11297,177.0506306999887,110
11315,177.35067710001022,3
11333,177.65062609998859,6
11351,177.96726589999162,105
11369,178.28384230000665,4
11387,178.58345850001206,2
11405,178.8835737000045,110
11423,179.18355720001273,3
11441,179.49662769999122,6
11459,179.79661049999413,112
11477,180.11728229999426,7
11495,180.433637500013,9
11513,180.7335647,111
11531,181.03363739998895,1
11549,181.3501920000126,8
11567,181.650881700014,112
11585,181.96416390000377,7
11603,182.26303940001526,9
11621,182.57962470001075,105
11639,182.88067420001607,4
11657,183.18207430001348,2
11675,183.50024150000536,111
11693,183.80100909998873,1
11711,184.15013689998887,8
11729,184.45067220000783,110
11747,184.75030439998955,3
11765,185.06376730001648,6
11783,185.3630603000056,105
11801,185.664231200004,4
11819,185.96309470001142,2
11837,186.26428550001583,112
11855,186.56381550000515,7
11873,186.863128099998,9
11891,187.20078620000277,105
11909,187.50044229999185,4
11927,187.8007471000019,2
11945,188.11315300001297,111
11963,188.41295009999885,1
11981,188.7128975999949,8
11999,189.012893600011,110
12017,189.31323180001345,3
12035,189.61422779998975,6
12053,189.91346370000974,111
12071,190.25070380000398,1
12089,190.55042839999078,8
12107,190.85024860000703,105
12125,191.15079129999503,4
12143,191.4503076999972,2
12161,191.75021689999267,111
12179,192.05076119999285,1
12197,192.3502614000172,8
12215,192.65075580001576,105
12233,192.95073609999963,4
12251,193.26414189999923,2
12269,193.56417689999216,111
12287,193.86418750000303,1
12305,194.16422539998894,8
12323,194.4835224999988,105
12341,194.78397240000777,4
12359,195.08368179999525,2
12377,195.38365329999942,110
12395,195.68387670000084,3
12413,195.98358259999077,6
12431,196.29615889998968,112
12449,196.59713070001453,7
12467,196.8964541000023,9
12485,197.19713509999565,111
12503,197.49678909999784,1
12521,197.7964450000145,8
12539,198.0972277999972,112
12557,198.3966758000024,7
12575,198.69647739999346,9
12593,198.99637330000405,105
12611,199.32101640000474,4
12629,199.62999400001718,2
12647,199.92994800000452,110
12665,200.25079260001075,3
12683,200.5507346999948,6
12701,200.8507527000038,105
12719,201.15081099999952,4
12737,201.45075360001647,2
12755,201.75041490001604,110
12773,202.06327390001388,3
12791,202.38404150001588,6
12809,202.6837901000108,111
12827,202.98409020001418,1
12845,203.28405079999357,8
12863,203.5836954000115,112
12881,203.88365160001558,7
12899,204.18374730000505,9
12917,204.48405689999345,111
12935,204.7840300000098,1
12953,205.09621370001696,8
12971,205.396639100014,110
12989,205.69734640000388,3
13007,205.99669960001484,6
13025,206.29741540001123,111
13043,206.59735940000974,1
13061,206.9171318000008,8
13079,207.2170740000147,105
13097,207.51717100001406,4
13115,207.83000469999388,2
13133,208.14624589998857,110
13151,208.44631100000697,3
13169,208.74638260001666,6
13187,209.047126999998,112
13205,209.34717570000794,7
13223,209.64642170001753,9
13241,209.94639830000233,110
13259,210.2464919000049,3
13277,210.5463495000149,6
13295,210.84718420001445,105
13313,211.1669469999906,4
13331,211.46714839999913,2
13349,211.76711730001261,110
13367,212.06748389999848,3
13385,212.36749090001103,6
13403,212.683477100014,111
13421,212.9839786000084,1
13439,213.28371240000706,8
13457,213.58372570000938,112
13475,213.88396919998922,7
13493,214.21390360000078,9
13511,214.51439299999038,105
13529,214.81433709998964,4
13547,215.11335070000496,2
13565,215.41336219999357,110
13583,215.713245299994,3
13601,216.01395709998906,6
13619,216.31355140000232,105
13637,216.61340190001647,4
13655,216.92007190000731,2
13673,217.24734510001144,110
13691,217.54750210000202,3
13709,217.84649180000997,6
13727,218.14662340001087,111
13745,218.44753589999164,1
13763,218.74687550001545,8
13781,219.04741220001597,105
13799,219.34747810001136,4
13817,219.64743070001714,2
13835,219.94745209999382,112
13853,220.2631895999948,7
13871,220.56328380000195,9
13889,220.8634052000125,111
13907,221.16337449999992,1
13925,221.46347280000919,8
13943,221.77981619999628,112
13961,222.08077679999406,7
13979,222.4004002000147,9
13997,222.70092550001573,111
14015,223.000475000008,1
14033,223.3175215999945,8
14051,223.61721860000398,105
14069,223.91722639999352,4
14087,224.2171598999994,2
14105,224.53058720001718,112
14123,224.83064699999522,7
14141,225.13060179998865,9
14159,225.43063069999334,105
14177,225.73062459999346,4
14195,226.03059390001,2
14213,226.3464193000109,111
14231,226.65250329999253,1
14249,226.96749690000433,8
14267,227.2674018999969,112
14285,227.5669867999968,7
14303,227.8671721999999,9
14321,228.17997810000088,111
14339,228.4808434000006,1
14357,228.7808891000168,8
14375,229.08084280000185,105
14393,229.39749219999067,4
14411,229.69753800000763,2
14429,229.99693120000302,112
14447,230.29748259999906,7
14465,230.597545800003,9
14483,230.89688829999068,105
14501,231.19692069999292,4
14519,231.49750220001442,2
14537,231.79755109999678,112
14555,232.09750289999647,7
14573,232.4135207000072,9
14591,232.71346590001485,110
14609,233.0134618000011,3
14627,233.33422879999853,6
14645,233.63419969999813,105
14663,233.93395350000355,4
14681,234.23422040001606,2
14699,234.5342067000165,112
14717,234.84685150001314,7
14735,235.1625197000103,9
14753,235.46402650000528,111
14771,235.76450530000147,1
14789,236.06449260000954,8
14807,236.36344180000015,112
14825,236.66450099999201,7
14843,236.9634778999898,9
14861,237.2646354000026,105
14879,237.56447060001665,4
14897,237.8641454000026,2
14915,238.1837666000065,111
14933,238.48385150000104,1
14951,238.78426529999706,8
14969,239.0842030000058,110
14987,239.38397980001173,3
15005,239.68414349999512,6
15023,239.98396710000816,105
15041,240.28419440001016,4
15059,240.58424709999235,2
15077,240.88396969999303,111
15095,241.19661559999804,1
15113,241.49760979998973,8
15131,241.797596599994,112
15149,242.09755750000477,7
15167,242.3975347999949,9
15185,242.69755660000374,110
15203,242.9975681999931,3
15221,243.3173156999983,6
15239,243.6173332000035,105
15257,243.91801290001604,4
15275,244.2338498000172,2
15293,244.52858630000264,112
15311,244.86712599999737,7
15329,245.16765029999078,9
15347,245.4676630999893,111
15365,245.7676652999944,1
15383,246.06764980001026,8
15401,246.36770679999609,112
15419,246.66747790001682,7
15437,246.96766640001442,9
15455,247.284304300003,111
15473,247.58401449999656,1
15491,247.88427400001092,8
15509,248.18404590000864,110
15527,248.48404340000707,3
15545,248.78427910001483,6
15563,249.08405480001238,111
15581,249.38406700000633,1
15599,249.6843055000063,8
15617,249.98402900001383,110
15635,250.29635499999858,3
15653,250.59667070000432,6
15671,250.91437909999513,105
15689,251.21314050001092,4
15707,251.51314039999852,2
15725,251.81328229999053,111
15743,252.11382210001466,1
15761,252.41380730000674,8
15779,252.7143602000142,105
15797,253.0132918000163,4
15815,253.33070210000733,2
15833,253.63071180001134,110
15851,253.93074969999725,3
15869,254.23023879999528,6
15887,254.53074529999867,112
15905,254.83076179999625,7
15923,255.12978429999202,9
15941,255.4307228999969,110
15959,255.73074259998975,3
15977,256.03076170000713,6
15995,256.3464793000021,112
16013,256.6473280999926,7
16031,256.94656849998864,9
16049,257.24732670001686,105
16067,257.56364290000056,4
16085,257.8632204000023,2
16103,258.1840700999892,112
16121,258.48448040001676,7
16139,258.7843467000057,9
16157,259.08439560001716,111
16175,259.39723870001035,1
16193,259.697358800011,8
16211,260.01773300001514,112
16229,260.3174108999956,7
16247,260.61773410000023,9
16265,260.9179026999918,110
16283,261.21804300000076,3
16301,261.53080100001534,6
16319,261.8300354999956,112
16337,262.13074849999975,7
16355,262.4474901999929,9
16373,262.74665479999385,105
16391,263.0474336000043,4
16409,263.34743439999875,2
16427,263.64667730001383,110
16445,263.9474775000126,3
16463,264.2475483000162,6
16481,264.5467908999999,111
16499,264.863465500006,1
16517,265.1636407999904,8
16535,265.48426699999254,112
16553,265.78399470000295,7
16571,266.08443049999187,9
16589,266.38400099999853,105
16607,266.68399620000855,4
16625,266.996916300006,2
16643,267.29699930001516,111
16661,267.59772369998973,1
16679,267.89772249999805,8
16697,268.19710640000994,112
16715,268.51366729999427,7
16733,268.81363150000107,9
16751,269.113676900015,111
16769,269.4146377000143,1
16787,269.7135605000076,8
16805,270.01350820000516,112
16823,270.31461440000567,7
16841,270.6135462000093,9
16859,270.92135509999935,110
16877,271.2464210999897,3
16895,271.54755839999416,6
16913,271.847047999996,112
16931,272.14773799999966,7
16949,272.44708050001645,9
16967,272.74700619999203,105
16985,273.0477932000067,4
17003,273.34779400000116,2
17021,273.64775999999256,112
17039,273.94781400001375,7
17057,274.2621048000001,9
17075,274.5646318999934,111
17093,274.8636773999897,1
17111,275.1655071999994,8
17129,275.48415180001757,105
17147,275.784353199997,4
17165,276.0845213000139,2
17183,276.3842097000161,112
17201,276.68439310000394,7
17219,276.98477179999463,9
17237,277.3006427999935,110
17255,277.6008363000001,3
17273,277.9008576000051,6
17291,278.2008531000174,111
17309,278.500859199994,1
17327,278.8012102000066,8
17345,279.1008923999907,105
17363,279.40123370001675,4
17381,279.70074200001545,2
17399,280.03036530001555,111
17417,280.3469885000086,1
17435,280.6478100999957,8
17453,280.94711649999954,105
17471,281.2477815000166,4
17489,281.54788440000266,2
17507,281.84798210000736,110
17525,282.147839799989,3
17543,282.4478335000167,6
17561,282.7489627999894,105
17579,283.0674217999913,4
17597,283.3801785999967,2
17615,283.6811919999891,111
17633,283.9812110000057,1
17651,284.3008058000123,8
17669,284.601202299993,105
17687,284.90108700000565,4
17705,285.20081060001394,2
17723,285.5009057999996,110
17741,285.80131670000264,3
17759,286.1011198000051,6
17777,286.4136564999935,112
17795,286.71382609999273,7
17813,287.0138159999915,9
17831,287.3137641999929,105
17849,287.6138218000124,4
17867,287.9138397999923,2
17885,288.2137731999974,112
17903,288.51380159999826,7
17921,288.8134878000128,9
17939,289.114407200017,111
17957,289.4305391999951,1
17975,289.73078169999644,8
17993,290.0313972000149,112
18011,290.3305614000128,7
18029,290.63122559999465,9
18047,290.9312662000011,110
18065,291.2312013999908,3
18083,291.5307526999968,6
18101,291.8508983000065,111
18119,292.1509425000113,1
18137,292.4637869000144,8
18155,292.7638339000114,105
18173,293.0638117000053,4
18191,293.36373909999384,2
18209,293.6650529000035,112
18227,293.98428979999153,7
18245,294.29698720001034,9
18263,294.5969691000064,105
18281,294.897174200014,4
18299,295.197187999991,2
18317,295.518144200003,110
18335,295.8179099000117,3
18353,296.1179459000123,6
18371,296.4176177000045,105
18389,296.7303310999996,4
18407,297.03121730001294,2
18425,297.3312098000024,112
18443,297.6312525999965,7
18461,297.9312874999887,9
18479,298.23127970000496,110
18497,298.5509447999939,3
18515,298.85131420000107,6
18533,299.1509905999992,112
18551,299.4508804999932,7
18569,299.75139520000084,9
18587,300.05101039999863,105
18605,300.3510079999978,4
18623,300.6509956000082,2
18641,300.95136239999556,110
18659,301.26703099999577,3
18677,301.5678237999964,6
18695,301.8680258000095,111
18713,302.1679870999942,1
18731,302.46797009999864,8
18749,302.7680751000007,112
18767,303.0681839000026,7
18785,303.367994500004,9
18803,303.6679925000062,105
18821,303.9680013000034,4
18839,304.2838027999969,2
18857,304.58464089999325,112
18875,304.8846429999976,7
18893,305.1846521999978,9
18911,305.48423960001674,110
18929,305.78435430000536,3
18947,306.0844194999954,6
18965,306.384721200011,112
18983,306.68463629999314,7
19001,306.98459010000806,9
19019,307.2983886000002,111
19037,307.5973914999922,1
19055,307.8979886000161,8
19073,308.1979879999999,110
19091,308.5139113999903,3
19109,308.81384940000135,6
19127,309.1139417999948,112
19145,309.41405950000626,7
19163,309.7139936000167,9
19181,310.01386269999784,105
19199,310.33420129999286,4
19217,310.6342236000055,2
19235,310.9347008999903,112
19253,311.23470289999386,7
19271,311.5344967000128,9
19289,311.8346908999956,105
19307,312.13477249999414,4
19325,312.4346102999989,2
19343,312.7347029999946,112
19361,313.0343200000061,7
19379,313.34803200000897,9
19397,313.6480109000113,110
19415,313.9470236999914,3
19433,314.2480343999923,6
19451,314.54803420000826,111
19469,314.8480339999951,1
19487,315.148013900005,8
19505,315.44727959999,105
19523,315.74799579998944,4
19541,316.0484674999898,2
19559,316.36742100000265,110
19577,316.66798729999573,3
19595,316.9679718000116,6
19613,317.2675931999984,111
19631,317.5679877999937,1
19649,317.86798529999214,8
19667,318.1813958999992,112
19685,318.4813865000033,7
19703,318.78156840000884,9
19721,319.0817391000164,110
19739,319.40096440000343,3
19757,319.700909200008,6
19775,320.0180507999903,105
19793,320.3181121000089,4
19811,320.61810039999546,2
19829,320.9184186999919,111
19847,321.21807850000914,1
19865,321.5180939999991,8
19883,321.81814350001514,112
19901,322.1180679000099,7
19919,322.4347407000023,9
19937,322.7480007999984,105
19955,323.0471453999926,4
19973,323.347726100008,2
19991,323.64734060000046,112
20009,323.94793349999236,7
20027,324.2479868000082,9
20045,324.5478775000083,111
20063,324.8475435000146,1
20081,325.1479084000166,8
20099,325.46816509999917,112
