frame,global_time,section_id,section_time,type,val
651,20.599329785996815,1,10.846775318001164,space,97
1,20.651621523982612,2,0.017024817992933095,frame,110
19,20.951486945996294,2,0.3168899359880015,frame,3
37,21.251544603990624,2,0.6169477509974968,frame,6
55,21.551640744000906,2,0.9170438009896316,frame,112
73,21.852119458984816,2,1.2175225259852596,frame,7
91,22.151131778984563,2,1.516534964001039,frame,9
109,22.45200498000486,2,1.8174082610057667,frame,111
127,22.752115323004546,2,2.1175187210028525,frame,1
145,23.05233604798559,2,2.4177395069855265,frame,8
163,23.35273271999904,2,2.7181357569934335,frame,112
181,23.652653174998704,2,3.018056489992887,frame,7
199,23.953291693003848,2,3.318695044988999,frame,9
217,24.25281192897819,2,3.6182149369851686,frame,110
235,24.552801235986408,2,3.918204324989347,frame,3
253,24.853225792990997,2,4.218629176990362,frame,6
271,25.15340079399175,2,4.518804099992849,frame,111
289,25.453640135994647,2,4.819043289986439,frame,1
307,25.75365434199921,2,5.119057640986284,frame,8
325,26.053363658982562,2,5.4187672789848875,frame,110
343,26.35400498699164,2,5.719408095988911,frame,3
361,26.65413208497921,2,6.019535297993571,frame,6
379,26.95431478798855,2,6.3197181959985755,frame,112
397,27.25450803298736,2,6.619911200978095,frame,7
415,27.55453628799296,2,6.919939450977836,frame,9
433,27.854558497987455,2,7.219961823982885,frame,110
451,28.15513404799276,2,7.520537506992696,frame,3
469,28.454986959986854,2,7.820390328997746,frame,6
487,28.754218185989885,2,8.119621621997794,frame,112
505,29.05486949798069,2,8.420272546994966,frame,7
523,29.35533454400138,2,8.720737686991924,frame,9
541,29.655441755981883,2,9.020844857994234,frame,110
559,29.95594067100319,2,9.321343777992297,frame,3
577,30.255853205977473,2,9.621256512997206,frame,6
595,30.555931599985342,2,9.921334579004906,frame,111
613,30.855920928996056,2,10.221324282989372,frame,1
631,31.156397479004227,2,10.521800796006573,frame,8
649,31.456450172001496,2,10.821853478992125,frame,110
667,31.75695424497826,2,11.122357750980882,frame,3
685,32.05706547800219,2,11.42246860198793,frame,6
703,32.35628706798889,2,11.721690170001239,frame,105
721,32.6566701559932,2,12.0220732470043,frame,4
739,32.957088130991906,2,12.322491316997912,frame,2
757,33.25726695798221,2,12.622670162003487,frame,112
775,33.55760719598038,2,12.923010287981015,frame,7
793,33.8570098769851,2,13.222412956994958,frame,9
811,34.15737323497888,2,13.522776177997002,frame,111
829,34.45781093699043,2,13.823213880998082,frame,1
847,34.75839302199893,2,14.123796354979277,frame,8
865,35.058376089000376,2,14.42377939799917,frame,110
883,35.35741850998602,2,14.722821681003552,frame,3
901,35.65819829198881,2,15.023601894004969,frame,6
919,35.958402541989926,2,15.323805555992294,frame,105
937,36.258585286996095,2,15.623988796985941,frame,4
955,36.558876474999124,2,15.924279861996183,frame,2
