frame,global_time,section_id,section_time,type,val
569,22.531409799819812,1,9.862829299876466,space,-999
920,28.52835699985735,1,15.859775899909437,space,-999
1,28.580425299936906,2,0.02064149989746511,frame,100
1,33.597107499837875,3,0.030403000069782138,frame,100
55,34.515315199969336,3,0.9486116000916809,frame,100
109,35.447306699818,3,1.8806030999403447,frame,100
163,36.34733049990609,3,2.7806267000269145,frame,100
217,37.26415069983341,3,3.697447699960321,frame,100
271,38.16393179981969,3,4.5972273000516,frame,100
325,39.064365399768576,3,5.497663900023326,frame,100
379,39.996881999773905,3,6.4301773000042886,frame,100
433,40.910579699790105,3,7.343876699917018,frame,100
487,41.81062559993006,3,8.2439224999398,frame,100
541,42.71057069976814,3,9.143867600010708,frame,100
595,43.6105694998987,3,10.043866599909961,frame,100
1,44.51092299981974,4,0.013487299904227257,frame,110
19,44.8307830998674,4,0.33334649982862175,frame,3
37,45.14906509988941,4,0.6516273999586701,frame,6
55,45.46416729991324,4,0.9667314998805523,frame,112
73,45.76735579990782,4,1.269918299978599,frame,7
91,46.07654819986783,4,1.5791106999386102,frame,9
109,46.378373799845576,4,1.8809366999194026,frame,111
127,46.677785199834034,4,2.180348000023514,frame,1
145,46.97720839991234,4,2.479770999867469,frame,8
163,47.27773409988731,4,2.780296699842438,frame,112
181,47.5777060999535,4,3.080268800025806,frame,7
199,47.87769509991631,4,3.3802577999886125,frame,9
217,48.177655699895695,4,3.6802182998508215,frame,110
235,48.47773649985902,4,3.9802991999313235,frame,3
253,48.77762909978628,4,4.280191699974239,frame,6
271,49.07780279987492,4,4.580365399830043,frame,111
289,49.39732829993591,4,4.899891899898648,frame,1
307,49.730475099990144,4,5.233037499943748,frame,8
325,50.0311769999098,4,5.533741599880159,frame,110
343,50.330522699980065,4,5.833085200050846,frame,3
361,50.63078609993681,4,6.133349499898031,frame,6
379,50.94342119991779,4,6.445983699988574,frame,112
397,51.24426359985955,4,6.746826299931854,frame,7
415,51.54339569993317,4,7.045958200003952,frame,9
433,51.86367029999383,4,7.366232699947432,frame,110
451,52.164319599978626,4,7.666884199948981,frame,3
469,52.47616029996425,4,7.978722899919376,frame,6
487,52.79697399982251,4,8.299536699894816,frame,112
505,53.09745529992506,4,8.6000192000065,frame,7
523,53.397470199968666,4,8.900033599929884,frame,9
541,53.69748299987987,4,9.200046499958262,frame,110
559,54.00976929999888,4,9.512334399856627,frame,3
577,54.32772869989276,4,9.830291399965063,frame,6
595,54.647201399784535,4,10.149764099856839,frame,111
613,54.9477956998162,4,10.450358100002632,frame,1
631,55.26450589997694,4,10.767071099951863,frame,8
649,55.57763319998048,4,11.080195999937132,frame,110
667,55.87620889977552,4,11.378771299961954,frame,3
685,56.17762759979814,4,11.680190299870446,frame,6
703,56.47758399997838,4,11.980146500049159,frame,105
