frame,global_time,section_id,section_time,type,val
2785,62.14018935605418,1,46.38918535434641,space,97
1,62.18898570816964,2,0.016521078418008983,frame,110
19,62.60509867139626,2,0.4326345546869561,frame,3
37,63.05501298059244,2,0.8825509155867621,frame,6
55,63.471757917199284,2,1.299295339267701,frame,112
73,63.77175191545393,2,1.5992893376387656,frame,7
91,64.07163767807651,2,1.8991756131872535,frame,9
109,64.37171734159347,2,2.199255276704207,frame,111
127,64.67164978408255,2,2.499188745045103,frame,1
145,64.97132625675295,2,2.798864704789594,frame,8
163,65.27100632013753,2,3.098543742322363,frame,112
181,65.57147070777137,2,3.3990086428821087,frame,7
199,65.87080400658306,2,3.6983424546197057,frame,9
217,66.17068156180903,2,3.998219496803358,frame,110
235,66.4704308755463,2,4.297968810657039,frame,3
253,66.7700606683502,2,4.597599116386846,frame,6
271,67.07011724845506,2,4.897655696491711,frame,111
289,67.37012355797924,2,5.197660980047658,frame,1
307,67.66986722906586,2,5.497405164176598,frame,8
325,67.9697791528888,2,5.797316062031314,frame,110
343,68.26954539457802,2,6.097083329688758,frame,3
361,68.56956965778954,2,6.397109131794423,frame,6
379,68.86947286128998,2,6.697014387114905,frame,112
397,69.16925038816407,2,6.996788836200722,frame,7
415,69.46917975274846,2,7.2967176878592,frame,9
433,69.76894189068116,2,7.596477260929532,frame,110
451,70.06881893286481,2,7.896357380901463,frame,3
469,70.36874881049152,2,8.196286745602265,frame,6
487,70.6686576565262,2,8.496193026774563,frame,112
505,70.96848442812916,2,8.796019798377529,frame,7
523,71.26814243406989,2,9.095681395032443,frame,9
541,71.5681154007325,2,9.395653335843235,frame,110
559,71.86809298419394,2,9.695631432230584,frame,3
577,72.16781767562497,2,9.99535663658753,frame,6
595,72.46782808878925,2,10.295366536825895,frame,111
613,72.7675491895061,2,10.595086098648608,frame,1
631,73.06719334539957,2,10.894731793436222,frame,8
649,73.36734738887753,2,11.194885836914182,frame,110
667,73.66727008495945,2,11.494808532996103,frame,3
685,73.96707120828796,2,11.79460965632461,frame,6
